DateTime,AddedIPs,RemovedIPs
1606027323,2,0
1606028524,1,1
1606034523,1,0
1606036924,1,0
1606037524,1,2
1606038723,9,1
1606039324,1,0
1606040524,3,0
1606041723,1,0
1606042923,2,0
1606044123,5,0
1606045323,0,3
1606046523,1,0
1606047724,0,1
1606050724,4,0
1606052523,4,0
1606053123,0,2
1606054923,1,1
1606056123,1,3
1606057924,0,11
1606060325,3,1
1606061524,2,0
1606062124,1,0
1606063324,1,2
1606063923,2,0
1606064523,1,0
1606065724,4,3
1606066324,0,4
1606067524,1,0
1606068123,0,1
1606069324,0,2
1606071723,1,4
1606072923,0,2
1606074124,0,1
1606075323,12,3
1606075923,0,2
1606076523,1,0
1606078323,0,1
1606080123,2,0
1606081923,1,4
1606083123,0,6
1606084324,0,1
1606084924,0,10
1606086123,2,2
1606087323,3,16
1606088524,4,0
1606089723,1,5
1606090323,1,0
1606090924,0,1
1606092124,0,1
1606093323,0,3
1606094524,1,5
1606095724,0,3
1606096924,1,0
1606097523,0,7
1606098724,2,2
1606099323,0,2
1606100524,0,7
1606101123,0,3
1606101723,0,1
1606102923,1,7
1606103523,1,0
1606104724,0,9
1606105923,28,12
1606107723,1,9
1606108924,1,4
1606109524,5,6
1606110124,0,23
1606111323,1,3
1606111923,0,17
1606113724,0,4
1606114324,1,0
1606114923,0,5
1606116124,1,4
1606116723,0,2
1606118524,3,15
1606119723,3,8
1606120923,50,10
1606122123,3,5
1606123323,4,11
1606124523,1,10
1606125723,0,19
1606127524,1,2
1606128124,0,7
1606128723,0,2
1606129323,4,5
1606130523,3,22
1606131123,2,4
1606131723,1,7
1606132924,0,4
1606133523,0,1
1606135323,0,9
1606136523,0,2
1606137123,1,0
1606138923,3,3
1606140124,2,0
1606140723,1,3
1606141323,0,16
1606142523,3,0
1606143723,4,7
1606145524,0,6
1606146723,3,2
1606148524,0,1
1606149123,2,0
1606150323,3,7
1606151523,1,1
1606152124,1,0
1606152724,0,6
1606155723,0,3
1606157523,2,0
1606158124,1,1
1606159323,0,2
1606160523,2,5
1606161723,14,0
1606162924,0,1
1606164123,1,0
1606165324,0,6
1606165924,0,1
1606166524,2,1
1606167723,1,1
1606168924,1,6
1606169523,1,0
1606171324,1,0
1606172524,1,4
1606173123,3,0
1606173723,0,1
1606174924,0,1
1606176724,1,8
1606177924,2,3
1606179123,0,3
1606180323,3,0
1606183924,1,0
1606185123,1,2
1606186324,1,5
1606188123,1,5
1606190524,0,3
1606191724,0,4
1606192924,2,1
1606194124,0,6
1606196523,0,1
1606197124,1,2
1606197724,3,0
1606198924,2,2
1606200124,0,1
1606201924,1,1
1606203124,1,0
1606204324,0,2
1606206724,2,1
1606208524,2,5
1606210324,0,1
1606212124,0,5
1606213924,0,1
1606214524,0,2
1606215124,1,0
1606216324,24,2
1606218124,1,3
1606218724,2,5
1606220523,2,0
1606221124,1,1
1606221723,2,0
1606222323,0,3
1606223524,1,0
1606225324,0,3
1606226524,1,0
1606228923,0,7
1606230124,20,0
1606230724,0,2
1606231925,1,0
1606236123,4,2
1606236724,1,0
1606237924,3,7
1606239724,6,2
1606240924,1,0
1606242124,2,0
1606242724,0,3
1606243325,0,1
1606245724,3,0
1606246924,4,19
1606248124,1,6
1606249324,3,0
1606251124,1,3
1606251724,0,1
1606252324,1,3
1606254124,1,0
1606254724,1,0
1606255924,0,2
1606257124,3,0
1606257724,3,2
1606259524,3,3
1606261324,4,0
1606263723,2,3
1606264324,0,28
1606265523,2,23
1606266724,0,2
1606269124,0,1
1606270323,1,3
1606271524,2,3
1606273324,0,6
1606274524,0,3
1606275724,1,0
1606276324,0,1
1606277524,1,1
1606280524,1,0
1606281124,45,2
1606282324,0,4
1606283524,3,0
1606284124,1,1
1606286524,3,0
1606287723,1,0
1606288924,1,1
1606290724,1,0
1606292524,1,0
1606293724,0,1
1606294923,5,0
1606296123,0,2
1606297324,1,2
1606303324,2,0
1606305124,0,1
1606305724,0,1
1606308123,1,1
1606309324,2,0
1606311724,2,0
1606312924,1,1
1606313523,1,0
1606314124,1,0
1606316524,0,5
1606317723,7,0
1606318324,2,2
1606319524,0,7
1606320123,0,2
1606321323,2,2
1606322523,2,0
1606323124,4,0
1606324924,1,0
1606325523,1,0
1606326123,1,0
1606329724,2,1
1606330923,6,0
1606332123,2,1
1606333324,3,0
1606335723,2,6
1606336924,2,2
1606337523,4,0
1606338123,1,0
1606339324,2,5
1606339924,3,0
1606342323,1,0
1606343524,2,2
1606344723,1,0
1606346523,2,3
1606347123,1,0
1606347723,3,0
1606348323,0,2
1606348924,0,3
1606350123,2,0
1606351323,1,1
1606351923,0,3
1606353123,1,0
1606354324,0,1
1606355524,1,0
1606356124,0,2
1606358523,1,0
1606359723,1,1
1606360924,0,6
1606362124,0,2
1606362724,0,1
1606363924,1,0
1606364524,0,2
1606365723,0,6
1606366923,1,3
1606368123,7,0
1606369324,0,47
1606369924,2,0
1606370524,0,4
1606371723,2,2
1606373523,0,1
1606374724,2,0
1606377123,1,0
1606377723,0,2
1606378923,0,1
1606380123,0,1
1606380723,1,0
1606382524,22,0
1606383724,2,0
1606384324,0,3
1606387324,1,0
1606387924,0,2
1606388523,1,5
1606389123,0,1
1606389723,2,5
1606390923,0,3
1606391523,0,7
1606392724,0,6
1606393323,1,0
1606394524,0,1
1606396324,0,3
1606396923,1,0
1606397523,0,1
1606398124,1,0
1606398723,2,0
1606399923,1,1
1606401723,2,1
1606402923,0,2
1606404123,2,0
1606405923,1,0
1606408923,0,7
1606410124,0,1
1606411323,1,0
1606413124,0,2
1606413723,0,2
1606416123,0,3
1606417924,0,1
1606418523,1,1
1606419723,0,2
1606420924,0,1
1606421523,0,2
1606422123,0,4
1606423323,0,2
1606426324,0,3
1606427523,1,3
1606428724,2,1
1606430524,0,20
1606431723,1,1
1606432923,0,4
1606434723,0,2
1606435323,1,0
1606436523,2,1
1606437723,0,13
1606438324,0,1
1606439523,1,16
1606440723,1,12
1606441324,3,25
1606443124,0,9
1606444923,0,10
1606445523,1,3
1606446724,1,10
1606447323,0,10
1606448523,0,21
1606449124,0,14
1606450324,2,27
1606450923,0,10
1606452123,1,28
1606453924,2,32
1606454523,0,47
1606455724,7,27
1606456324,1,0
1606456923,1,4
1606458124,0,9
1606459323,0,32
1606459923,1,23
1606461123,1,61
1606461723,0,32
1606464127,1,19
1606464723,0,17
1606465323,2,6
1606465923,0,12
1606467124,1,4
1606467723,1,0
1606468924,1,6
1606470723,1,30
1606471323,14,20
1606472523,2,9
1606473124,0,4
1606474323,0,5
1606475523,3,0
1606476123,3,0
1606477323,2,3
1606478524,2,0
1606479123,2,0
1606480924,2,0
1606482123,1,3
1606483323,2,1
1606485123,1,1
1606486323,0,1
1606488123,1,0
1606489324,1,0
1606489923,0,3
1606490523,0,1
1606491723,50,1
1606492323,1,1
1606495323,5,0
1606495923,0,1
1606497123,0,1
1606498924,0,8
1606500123,0,3
1606500723,1,0
1606501923,1,1
1606502523,1,0
1606504923,0,8
1606505523,1,0
1606506723,1,3
1606507323,0,4
1606507923,2,0
1606509723,0,19
1606512123,0,2
1606512724,1,0
1606513323,0,1
1606514523,1,0
1606515723,0,3
1606516324,0,1
1606516923,1,0
1606519323,1,1
1606519924,0,1
1606520524,1,1
1606522323,2,2
1606522924,1,0
1606523524,1,0
1606524723,1,0
1606525323,0,7
1606525923,0,1
1606530124,2,0
1606531323,3,3
1606533123,0,2
1606534923,2,3
1606536123,1,7
1606537323,0,1
1606538523,1,5
1606540923,2,2
1606541523,0,2
1606542124,0,2
1606543323,5,30
1606545723,0,19
1606546923,0,1
1606548124,0,1
1606549323,1,2
1606549923,1,4
1606552323,0,2
1606553524,1,1
1606554724,1,1
1606555323,1,1
1606556523,0,1
1606557123,1,1
1606558923,1,0
1606559523,0,2
1606560124,1,0
1606561923,2,0
1606562523,0,1
1606563723,1,1
1606566123,3,1
1606567323,2,0
1606568523,1,4
1606569723,1,0
1606570923,1,2
1606572123,0,2
1606573923,3,0
1606575723,0,3
1606576323,0,9
1606577524,0,13
1606579923,22,5
1606580524,5,1
1606581124,2,0
1606582923,0,2
1606584123,1,7
1606585323,2,0
1606586523,0,1
1606588323,0,4
1606590724,2,1
1606591323,1,1
1606592523,2,1
1606593723,1,0
1606596123,0,1
1606596724,0,1
1606597923,2,1
1606599723,0,1
1606600924,0,1
1606602124,0,1
1606603323,1,1
1606604524,0,5
1606606323,2,9
1606606923,1,1
1606608723,0,2
1606610523,39,3
1606611724,4,0
1606612923,0,4
1606613523,1,0
1606614723,1,0
1606615323,1,0
1606617123,2,1
1606618923,2,1
1606621924,0,2
1606623723,0,1
1606625523,2,0
1606626123,2,0
1606626723,0,2
1606627924,1,0
1606629724,1,0
1606630923,5,0
1606632123,0,1
1606633323,1,2
1606634523,2,0
1606636923,2,0
1606638123,3,0
1606638723,1,0
1606641723,0,2
1606642923,0,1
1606644123,1,3
1606645323,0,2
1606646523,1,0
1606647724,3,1
1606648323,1,0
